Question,Similarity Search Context,Answer,Bleu Score,Rouge Score
Como posso guardar Clincina?,Clincina,"A Clincina deve ser armazenada em local fresco e seco, protegida da luz e umidade. É importante mantê-la fora do alcance de crianças e animais de estimação.",0.1527015532028224,0.12738853503184713
Posso tomar Clensia na época de gravidez?,"e eletrólitos quando toma Clensia. Deve ser vigiado para uma hidrataçãoadequada e devem ser considerados testes laboratoriais antes e depois do tratamento(eletrólitos, creatinina, nitrogénio ureico no sangue - BUN).Clensia com alimentos e bebidasNão deve ingerir qualquer alimento sólido desde que começa a tomar este medicamentoaté depois do exame.Gravidez e amamentaçãoUma vez que a absorção de Clensia é negligenciável, Clensia pode ser utilizado durante agravidez, se necessário.Não existe experiência documentada sobre a utilização deste medicamento durante aamamentação. Visto que a absorção deste medicamento é negligenciável, pode serutilizado durante a amamentação, se necessário.Se está grávida ou a amamentar, se pensa estar grávida ou planeia engravidar, consulte oseu médico ou farmacêutico antes de tomar este medicamento.Condução de veículos e utilização de máquinasClensia não afeta a capacidade de conduzir e utilizar máquinas.Clensia contém sódio e potássio.Este medicamento contém","Sim, Clensia pode ser utilizado durante a gravidez, se necessário. A absorção deste medicamento é negligenciável, portanto, não há problemas em utilizá-lo durante a gestação. No entanto, é sempre recomendado consultar o médico ou farmacêutico antes de iniciar qualquer tratamento durante a gravidez.",0.0721380822245837,0.07692307692307693
Riopan é indicado a partir de que idade?,"Não tome Riopan: se tem alergia à substância ativa ou a qualquer outro componente deste medicamento(indicados na secção 6). se tem problemas de rins (insuficiência renal com depuração da creatinina < 30ml/min). Em caso de tratamento prolongado com doses elevadas, Riopan só pode serusado com monitorização regular dos níveis séricos de magnésio e alumínio. Os níveisséricos de alumínio não devem ser superiores a 40 ng/ml.Advertências e precauçõesFale com o seu médico ou farmacêutico antes de tomar Riopan.Riopan pode ser administrado a diabéticos e a hipertensos porque não contém açúcar e épobre em sódio.CriançasRiopan não deve ser utilizado em crianças com idade inferior a 12 anos, uma vez quenão existem dados suficientes sobre o tratamento neste grupo etário.IdososA população idosa é vulnerável ao alumínio, constituinte do Riopan. Recomenda-se aprecaução na utilização: dentro das doses terapêuticas mínimas e em tratamentos curtos.Outros medicamentos e RiopanInforme o","Riopan não deve ser utilizado em crianças com idade inferior a 12 anos, uma vez que não existem dados suficientes sobre o tratamento neste grupo etário.",0.0963033968883862,0.14234875444839856
O que faz o remédio de Lacteol?,"Qual a composição de Lacteol A substância ativa de Lacteol é liofilizado de Lactobacillus ""LB"" (Lactobacillusfermentum e Lactobacillus delbriecki), cada cápsula contém 170 mg de liofilizado. Os outros componentes são:Composição da cápsula: dióxido de titânio (E171), água e gelatina.Excipiente: talco, ácido silícico, lactose anidra e estearato de magnésioComposição do meio de cultura: lactose mono-hidratada, extrato de levedura,peptona de caseína, acetato de sódio tri-hidratado, fosfato dipotássico anidro, sulfatode magnésio hepta-hidratado, sulfato de manganésio mono-hidratado e águapurificada.Qual o aspeto de Lacteol e conteúdo da embalagem.Lacteol apresenta-se na forma farmacêutica de cápsulas de cor branca emembalagens de 20 unidades, acondicionadas em blisters de Alu/PVC-PCTFE-PVC.","Lacteol é um medicamento que contém como substância ativa o liofilizado de Lactobacillus ""LB"" (Lactobacillus fermentum e Lactobacillus delbrueckii). Ele é utilizado para restaurar e equilibrar a flora intestinal, auxiliando no tratamento de distúrbios gastrointestinais. Além disso, Lacteol também possui outros componentes em sua composição, como dióxido de titânio, gelatina, talco, ácido silícico, lactose anidra e estearato de magnésio.",0.2376057919864654,0.15884476534296027
Em que situações não devo tomar Lorazepam Pharmakern?,"Não tome Lorazepam Pharmakern:Se tem alergia ao lorazepam ou a outra benzodiazepina, ou a qualquer outro componentedeste medicamento (indicados na secção 6).Se tiver miastenia gravis (músculos muito fracos ou cansados).Se tiver insuficiência respiratória grave.Se tiver síndrome da apneia do sono (interrupção da respiração durante o sono).Se tiver insuficiência hepática grave.Advertências e precauçõesTome especial cuidado:Se tem a função hepática ou renal alterada.Se tiver glaucoma de ângulo fechado.Após o uso contínuo durante algumas semanas, pode observar-se perda gradual deeficácia em relação aos efeitos hipnóticos.Tal como acontece com outras benzodiazepinas, o tratamento com lorazepam podeprovocar dependência física e psíquica; o risco de dependência aumenta com a dose e aduração do tratamento, sendo maior em doentes que tenham consumido drogas ou álcool.Uma vez desenvolvida dependência física, a interrupção brusca do tratamento podecausar sintomas de","Você não deve tomar Lorazepam Pharmakern nas seguintes situações:', '- Se você tem alergia ao lorazepam ou a outra benzodiazepina, ou a qualquer outro componente deste medicamento.', '- Se você tem miastenia gravis (músculos muito fracos ou cansados).', '- Se você tem insuficiência respiratória grave.', '- Se você tem síndrome da apneia do sono (interrupção da respiração durante o sono).', '- Se você tem insuficiência hepática grave.', '- Se você tem a função hepática ou renal alterada.', '- Se você tem glaucoma de ângulo fechado.', '- Se você já observou perda gradual de eficácia em relação aos efeitos hipnóticos após o uso contínuo durante algumas semanas.', '- Se você tem histórico de dependência física ou psíquica a benzodiazepinas, drogas ou álcool.",0.0511079513459621,0.164021164021164
Quais são os efeitos colaterais do Rytmonorm?,"Como todos os medicamentos, Mictonorm OD pode causar efeitos secundários, noentanto estes não se manifestam em todas as pessoas.Todos os medicamentos podem causar reacções alérgicas. No entanto, as reacçõesalérgicas graves são muito raras. Os sintomas seguintes são os primeiros sinaisdessas reacções: respiração ruidosa súbita, dificuldade em respirar ou tonturas,inchaço das pálperas, face, lábios ou garganta descamação e aparecimento de bolhasna pele, boca, olhos e genitais erupção cutânea afectando todo o corpo.Se apresentar algum destes sintomas durante o tratamento, deverá parar de tomaras cápsulas e contactar imediatamente o seu médico.Teoricamente, existe a possibilidade de poder sofrer um ataque agudo de glaucoma.Se vê anéis coloridos à volta das luzes ou se desenvolver uma dor intensa em ambosos olhos ou ao seu redor, consulte imediatamente um médico.Foram reportados os seguintes efeitos secundários:Muito frequentes (afecta mais de 1 utilizador em 10)boca",Os efeitos colaterais do Rytmonorm podem incluir boca seca.,0.0168204065042271,0.014423076923076924
Quais são os efeitos negativos ao tomar Campral?,"O Campral é um medicamento com ação ao nível do sistema nervoso central (cérebro emedula espinal).Campral ajuda as pessoas dependentes do álcool a manter a abstinência em relação àsbebidas alcoólicas.A dependência alcoólica é uma doença que deve ser tratada. Beber demasiado álcool podeprejudicar a sua saúde e causar problemas físicos, psicológicos e sociais. Se isto acontecerconsigo, o seu médico vai aconselhá-lo a deixar completamente de beber.Se bebe excessivamente, o seu organismo e especialmente o seu sistema nervoso,adapta-se aos efeitos do álcool. Quando pára subitamente de beber, pode sentir sintomasdesagradáveis, conhecidos pelo nome de síndrome de abstinência alcoólica. Esta situaçãopode prolongar-se para além de 2 semanas.Estes sintomas incluem tremores, distúrbios digestivos, aceleração do ritmo cardíacoassim como um aumento da pressão sanguínea, nervosismo, abatimento ou mau humor,alucinações, dor de cabeça, sonolência.Se os sintomas forem ligeiros, o médico","Os efeitos negativos ao tomar Campral podem incluir tremores, distúrbios digestivos, aceleração do ritmo cardíaco, aumento da pressão sanguínea, nervosismo, abatimento ou mau humor, alucinações, dor de cabeça e sonolência. É importante ressaltar que esses efeitos podem variar de pessoa para pessoa e nem todos os pacientes apresentam esses sintomas. É fundamental consultar um médico para obter mais informações sobre os possíveis efeitos colaterais do medicamento.",0.1813602812566393,0.10810810810810811
Em que situações o remédio de Propycil é contraindicado?,"Não tome Propycil: Se tem alergia (hipersensibilidade) ao propiltiouracilo ou a qualquer outrocomponente de Propycil. Se teve efeitos indesejáveis graves quando utilizou medicamentos que continhampropiltiouracilo, particularmente perda de glóbulos brancos (agranulocitose) e lesãoinflamatória do fígado.Tome especial cuidado com Propycil se apresentar uma das seguintes doenças:É necessário que o seu médico tome especial atenção e realize uma avaliaçãocuidadosa se a contagem das suas células sanguíneas não estiver normal, se tiverproblemas hepáticos (aumento das enzimas do fígado) ou se tiver problemas nofluxo da bílis (colestase).Confirme com o seu médico se o seguinte se aplica ao seu caso:Alguns casos de reacções hepáticas graves, incluindo casos fatais e casos queobrigaram a transplante do fígado, foram notificados, tanto em adultos como emcrianças tratadas com propiltiouracilo.Deve informar imediatamente o seu médico se desenvolver sintomas de doençahepática, tais","O remédio Propycil é contraindicado em casos de alergia ao propiltiouracilo ou a qualquer outro componente do medicamento. Também é contraindicado em casos de efeitos indesejáveis graves relacionados ao uso de medicamentos contendo propiltiouracilo, como perda de glóbulos brancos (agranulocitose) e lesão inflamatória do fígado. Além disso, é necessário ter cuidado ao utilizar Propycil em casos de contagem anormal de células sanguíneas, problemas hepáticos (aumento das enzimas do fígado) ou problemas no fluxo da bílis (colestase). É importante ressaltar que casos graves de reações hepáticas, incluindo casos fatais e que necessitaram de transplante de fígado, foram relatados em pacientes tratados com propiltiouracilo. Portanto, é fundamental informar imediatamente o médico caso ocorram sintomas de doença hepática durante o uso deste medicamento.",0.1987960619116693,0.18726591760299627
Magnesona pode causar sonolência ou afetar minha habilidade de operar veículo?,"afetar ligeiramente a sua capacidade de conduzir ou deutilizar máquinas, devido à possibilidade de ocorrência de tonturas ou sonolência, comoefeitos indesejáveis do tratamento. Se notar algum destes efeitos não conduza nem utilizemáquinas até desaparecerem os sintomas. Procure aconselhamento médico.","Sim, o Magnesona pode causar sonolência e afetar a sua habilidade de operar veículos. É importante não conduzir ou utilizar máquinas caso você apresente tonturas ou sonolência como efeitos indesejáveis do tratamento. Recomenda-se procurar aconselhamento médico caso esses sintomas persistam.",0.1451724211623695,0.10400000000000001
Quais são possíveis efeitos colaterais gastrointestinais de Magnesona?,"Como todos os medicamentos, a Magnesona pode causar efeitos secundários, emboraestes não se manifestem em todas as pessoas.Pouco frequentes (podem afetar até 1 em 100 pessoas)Fezes moles ou diarreia, dores abdominaisDesconhecida (a frequência não pode ser estimada com os dados disponíveis)Náuseas, vómitos; reações cutâneas do tipo alérgico como por exemplo vermelhidão dapele (eritema), comichão (urticária), inchaço da pele (angioedema).Foi descrito um caso de tonturas e desequilíbrio com Magnesona.Comunicação de efeitos secundáriosSe tiver quaisquer efeitos secundários, incluindo possíveis efeitos secundários nãoindicados neste folheto, fale com o seu médico, farmacêutico ou enfermeiro. Tambémpoderá comunicar efeitos secundários diretamente ao INFARMED, I.P. através doscontactos abaixo. Ao comunicar efeitos secundários, estará a ajudar a fornecer maisinformações sobre a segurança deste medicamento.INFARMED, I.P.Direção de Gestão do Risco de MedicamentosParque da Saúde de",Os possíveis efeitos colaterais gastrointestinais da Magnesona incluem fezes moles ou diarreia e dores abdominais.,0.0755018253544422,0.0639269406392694
Salagen pode ser utilizado por pessoas com histórico de problemas cardíacos ou respiratórios?,"Não tome Salagen se tem alergia (hipersensibilidade) ao cloridrato de pilocarpina ou a qualquer outrocomponente de Salagen (indicados na secção 6) se sofre de asma não tratada se tem uma doença cardíaca ou renal não tratada se tem uma doença crónica que esteja a ser tratada com um medicamento queatue como Salagen se tem uma inflamação da íris do olho (irite).Se alguma destas situações se aplica a si, informe o seu médico antes de tomarSalagen.Advertências e precauçõesFale com o seu médico ou farmacêutico antes de tomar Salagen.Informe o seu médico antes de tomar Salagen se tem: problemas pulmonares (por ex.: asma, bronquite crónica e/ou doença pulmonarobstrutiva crónica) problemas cardíacos (por ex.: insuficiência cardíaca, pulso irregular) problemas de vesícula (por ex.: cálculos biliares) problemas de estômago (por ex.: úlceras) problemas hepáticos (por ex.: função hepática diminuída) problemas do sistema nervoso/mentais problemas renais (por ex.: insuficiência","Não, Salagen não pode ser utilizado por pessoas com histórico de problemas cardíacos ou respiratórios. Isso inclui pessoas com asma não tratada, doença cardíaca não tratada, problemas pulmonares como bronquite crônica ou doença pulmonar obstrutiva crônica, insuficiência cardíaca, pulso irregular, entre outros. É importante informar o médico antes de tomar Salagen caso você tenha algum desses problemas.",0.1373524624400463,0.1595330739299611
Como posso conservar o Pipermel?,"Manter fora do alcance e da vista das crianças.Embalagem fechada: Conservar a temperatura inferior a 30ºC. Conservar ao abrigo da luze da humidadePrazo de validade após abertura do frasco: Conservar a temperatura inferior a 30ºC.Conservar ao abrigo da luz e da humidade.Após a primeira abertura do frasco, o prazo de validade é de 3 meses.Não utilize Pipermel após o prazo de validade impresso no rótulo do frasco e naembalagem exterior a seguir a “Val”. O prazo de validade corresponde ao último dia domês indicado.Os medicamentos não devem ser eliminados na canalização ou no lixo doméstico.Pergunte ao seu farmacêutico como eliminar os medicamentos de que já não necessita.Estas medidas irão ajudar a proteger o ambiente.","Para conservar o Pipermel, é importante mantê-lo em uma embalagem fechada, em temperatura inferior a 30ºC e protegido da luz e da umidade. Após a primeira abertura do frasco, o prazo de validade é de 3 meses. Certifique-se de não utilizar o medicamento após o prazo de validade impresso no rótulo do frasco e na embalagem exterior. Além disso, lembre-se de não descartar o medicamento na canalização ou no lixo doméstico. Caso não precise mais do Pipermel, consulte o seu farmacêutico para saber como descartá-lo corretamente, visando proteger o meio ambiente.",0.5714568138933894,0.4937238493723849
Qual é a composição de Combantrin?,"Qual a Composição de CombantrinA substância activa é Pamoato de Pirantel. Cada ml de suspensão oral contémpamoato de pirantel equivalente a 50 mg de pirantel.Os outros componentes são: Silicato de Alumínio e Magnésio, Benzoato de Sódio,Lecitina, Essência de Caramelo, Aroma de Groselha, Polissorbato 80, Solução deSorbitol a 70%, Glicerol a 99,5%, Povidona K 25, Simeticone, Ácido Cítrico mono-hidratado, Água purificada.Qual o aspecto de Combantrin e o conteúdo da embalagemEmbalagens com 1 frasco de vidro âmbar de 15 ml de suspensão oral e uma colher-medida de 5 ml.A suspensão oral apresenta um sabor a caramelo e groselha que lhe é conferidopelas essências de caramelo e groselha que entram na composição do medicamento.Não contém sacarose nem lactose.","A composição de Combantrin é composta pela substância ativa Pamoato de Pirantel, que equivale a 50 mg de pirantel por ml de suspensão oral. Além disso, possui outros componentes como Silicato de Alumínio e Magnésio, Benzoato de Sódio, Lecitina, Essência de Caramelo, Aroma de Groselha, Polissorbato 80, Solução de Sorbitol a 70%, Glicerol a 99,5%, Povidona K 25, Simeticone, Ácido Cítrico mono-hidratado e Água purificada.",0.5095576644071467,0.5209302325581394
Para que serve Benadon?,"Benadon
Definition: Benadon contém vitamina B6 (cloridrato de piridoxina), a qual pertence aos grupos dasvitaminas hidrossolúveis.Este medicamento está indicado para prevenir carências de vitamina B6.",Benadon serve para prevenir carências de vitamina B6.,0.2636961185367058,0.4444444444444444
Como devo tomar Feldene?,"Qual a composição de Feldene A substância ativa é o piroxicam. Cada grama de gel contém 5 mg de piroxicam. Os outros componentes são carbómero 980, propilenoglicol, etanol, álcool benzílico,diisopropanolamina, hidroxietilcelulose e água purificada.Qual o aspeto de Feldene e conteúdo da embalagemBisnagas contendo 60 g de gel.","Feldene deve ser aplicado topicamente na pele. A quantidade a ser aplicada depende da área afetada, mas geralmente é recomendado aplicar uma fina camada de gel sobre a região dolorida, massageando suavemente até a completa absorção. É importante lavar as mãos após a aplicação. É recomendado seguir as orientações do médico ou farmacêutico para a posologia correta.",0.1480292634598125,0.12735849056603774
