Question,Similarity Search Context,Answer,Bleu Score,Rouge Score
Como posso guardar Clincina?,Clincina,"1. Guarda-se na temperatura ambiente;
            2. Não deve ser exposta à luz solar;
            3. A temperatura máxima recomendada para armazenamento é de 40 °C;
            4. O tempo de conservação é de até dois anos após data de fabricação;
            5. Deve ser protegido contra chama.
        ''')
    def test_clincina(self):
        self.assertEqual('Guarda-se na temperatura ambiente;\nNão deve ser exposta à luz solar;\nA temperatura máxima recomendada para armazenamento é de 40 °C;\nO tempo de conservação é de até dois anos após data de fabricação;\nDeve ser protegido contra chama.\n', self.bot.ask(""Como posso guardar Clincina?""))",0.0016206573496343186,"{'rouge1': Score(precision=0.265625, recall=0.3300970873786408, fmeasure=0.29437229437229434), 'rougeL': Score(precision=0.1484375, recall=0.18446601941747573, fmeasure=0.1645021645021645)}"
Posso tomar Clensia na época de gravidez?,"e eletrólitos quando toma Clensia. Deve ser vigiado para uma hidrataçãoadequada e devem ser considerados testes laboratoriais antes e depois do tratamento(eletrólitos, creatinina, nitrogénio ureico no sangue - BUN).Clensia com alimentos e bebidasNão deve ingerir qualquer alimento sólido desde que começa a tomar este medicamentoaté depois do exame.Gravidez e amamentaçãoUma vez que a absorção de Clensia é negligenciável, Clensia pode ser utilizado durante agravidez, se necessário.Não existe experiência documentada sobre a utilização deste medicamento durante aamamentação. Visto que a absorção deste medicamento é negligenciável, pode serutilizado durante a amamentação, se necessário.Se está grávida ou a amamentar, se pensa estar grávida ou planeia engravidar, consulte oseu médico ou farmacêutico antes de tomar este medicamento.Condução de veículos e utilização de máquinasClensia não afeta a capacidade de conduzir e utilizar máquinas.Clensia contém sódio e potássio.Este medicamento contém","1) Não há estudos clínicos específicos realizados em mulheres grávidas.2) O uso de Clensia durante a gestação só é aconselhado caso haja justificativa clínica.3) A administração parenteral de Clensia não tem sido investigada em animais de experimentacao.4) No entanto, os resultados dos ensaios clínicos mostram que Clensia não atinge o plasma materno.5) Assim, a administração oral de Clensia não representaria um risco significativo para a criançapós-natal.6) Por outro lado, a administração intravenosa de Clensia poderia causar hiponatriemia nos recém-nascidos.7) Portanto, a administração parenteral de Clensia só é recomendada caso haja justificativa clínica.8) Os pacientes devem ser monitorizados regularmente para verificar a presença de eventos adversos graves.9) Se houver alguma preocupação quanto à segurança do medicamento, o seu uso deve ser interrompido imediatamente.10) Em casos raros, foram relatadas reações anafilácticas após a administração de Clensia.11) Estas reações são mais frequentes nas pessoas sensibilizadas ao sulfato de magnésio (por exemplo, por exposição ocupacional prolongada), mas também podem ocorrer sem antecedentes conhecidos.12) As reações anafilácticas podem incluir sintomas respiratórios, cardiovasculares e/ou cutâneos.13) Para evitar essas reações, o uso de Clensia deve ser descontinuado imediatamente.14) Outros possíveis efeitos secundários adversecionados pelo Clensia incluem dor muscular, náuseas, diarréia, insónias, vertigem, confusão mental, convulsões, hiperpotassestia, hipocalcemia, hipomagnesemia, hipofosfatemia, acidosis metabólica, acidose tubulointerst",0.0003647252795356265,"{'rouge1': Score(precision=0.18341307814992025, recall=0.4389312977099237, fmeasure=0.25871766029246346), 'rougeL': Score(precision=0.08931419457735247, recall=0.21374045801526717, fmeasure=0.12598425196850394)}"
Riopan é indicado a partir de que idade?,"Não tome Riopan: se tem alergia à substância ativa ou a qualquer outro componente deste medicamento(indicados na secção 6). se tem problemas de rins (insuficiência renal com depuração da creatinina < 30ml/min). Em caso de tratamento prolongado com doses elevadas, Riopan só pode serusado com monitorização regular dos níveis séricos de magnésio e alumínio. Os níveisséricos de alumínio não devem ser superiores a 40 ng/ml.Advertências e precauçõesFale com o seu médico ou farmacêutico antes de tomar Riopan.Riopan pode ser administrado a diabéticos e a hipertensos porque não contém açúcar e épobre em sódio.CriançasRiopan não deve ser utilizado em crianças com idade inferior a 12 anos, uma vez quenão existem dados suficientes sobre o tratamento neste grupo etário.IdososA população idosa é vulnerável ao alumínio, constituinte do Riopan. Recomenda-se aprecaução na utilização: dentro das doses terapêuticas mínimas e em tratamentos curtos.Outros medicamentos e RiopanInforme o","12 Anos
        ''')
    }
}",0.0005566190053492488,"{'rouge1': Score(precision=0.00796812749003984, recall=1.0, fmeasure=0.015810276679841896), 'rougeL': Score(precision=0.00796812749003984, recall=1.0, fmeasure=0.015810276679841896)}"
O que faz o remédio de Lacteol?,"Qual a composição de Lacteol A substância ativa de Lacteol é liofilizado de Lactobacillus ""LB"" (Lactobacillusfermentum e Lactobacillus delbriecki), cada cápsula contém 170 mg de liofilizado. Os outros componentes são:Composição da cápsula: dióxido de titânio (E171), água e gelatina.Excipiente: talco, ácido silícico, lactose anidra e estearato de magnésioComposição do meio de cultura: lactose mono-hidratada, extrato de levedura,peptona de caseína, acetato de sódio tri-hidratado, fosfato dipotássico anidro, sulfatode magnésio hepta-hidratado, sulfato de manganésio mono-hidratado e águapurificada.Qual o aspeto de Lacteol e conteúdo da embalagem.Lacteol apresenta-se na forma farmacêutica de cápsulas de cor branca emembalagens de 20 unidades, acondicionadas em blisters de Alu/PVC-PCTFE-PVC.","
        ''')
    def test_lacteol(self):
        self.assertEqual(self.bot.get_answer('O que faz o remédio de Lacteol'), 'Qual a composição de Lacteol A substância ativa de Lacteol é liofilizado de Lactobacillus ""LB"" (Lactobacillus fermentum e Lactobacillus delbriecki), cada cápsula contém 170 mg de liofilizado. Os outros componentes são: Composição da cápsula: dióxido de titânio (E171), água e gelatina. Excipiente: talco, ácido silícico, lactose anidra e estearato de magnésio Composição do meio de cultura: lactose mono-hidratada, extrato de levedura, peptona de caseína, acetato de sódio tri-hidratado, fosfato dipotássico anidro, sulfato de magnésio hepta-hidratado, sulfato de manganésio mono-hidratado e água purificada. Qual o aspeto de Lacteol e conteúdo da embalagem. Lacteol apresenta-se na forma farmacêutica de cápsulas de cor branca em embalações de 20 unidades, acondicionadas em blisters de Alu/PVC-PCTFE-PVC.')",0.0009854880650837065,"{'rouge1': Score(precision=0.20952380952380953, recall=0.2802547770700637, fmeasure=0.23978201634877386), 'rougeL': Score(precision=0.13333333333333333, recall=0.17834394904458598, fmeasure=0.15258855585831063)}"
Em que situações não devo tomar Lorazepam Pharmakern?,"Não tome Lorazepam Pharmakern:Se tem alergia ao lorazepam ou a outra benzodiazepina, ou a qualquer outro componentedeste medicamento (indicados na secção 6).Se tiver miastenia gravis (músculos muito fracos ou cansados).Se tiver insuficiência respiratória grave.Se tiver síndrome da apneia do sono (interrupção da respiração durante o sono).Se tiver insuficiência hepática grave.Advertências e precauçõesTome especial cuidado:Se tem a função hepática ou renal alterada.Se tiver glaucoma de ângulo fechado.Após o uso contínuo durante algumas semanas, pode observar-se perda gradual deeficácia em relação aos efeitos hipnóticos.Tal como acontece com outras benzodiazepinas, o tratamento com lorazepam podeprovocar dependência física e psíquica; o risco de dependência aumenta com a dose e aduração do tratamento, sendo maior em doentes que tenham consumido drogas ou álcool.Uma vez desenvolvida dependência física, a interrupção brusca do tratamento podecausar sintomas de","1) Se tiver alergia à lorazepam ou a outros fármacos do grupo dasbenzodiazepinas.2) Se tiver miastenia gravis (músculos muito fracos ou cansados).3) Se tiver insuficiência respiratória grave.4) Se tiver síndrome da apneia do sono (interrupção da respiraçãodurante o sono).5) Se tiver insuficiência hepática grave.
        '''}
    }",0.0002132010048238474,"{'rouge1': Score(precision=0.04995004995004995, recall=0.8928571428571429, fmeasure=0.0946073793755913), 'rougeL': Score(precision=0.04395604395604396, recall=0.7857142857142857, fmeasure=0.08325449385052036)}"
Quais são os efeitos colaterais do Rytmonorm?,"Como todos os medicamentos, Mictonorm OD pode causar efeitos secundários, noentanto estes não se manifestam em todas as pessoas.Todos os medicamentos podem causar reacções alérgicas. No entanto, as reacçõesalérgicas graves são muito raras. Os sintomas seguintes são os primeiros sinaisdessas reacções: respiração ruidosa súbita, dificuldade em respirar ou tonturas,inchaço das pálperas, face, lábios ou garganta descamação e aparecimento de bolhasna pele, boca, olhos e genitais erupção cutânea afectando todo o corpo.Se apresentar algum destes sintomas durante o tratamento, deverá parar de tomaras cápsulas e contactar imediatamente o seu médico.Teoricamente, existe a possibilidade de poder sofrer um ataque agudo de glaucoma.Se vê anéis coloridos à volta das luzes ou se desenvolver uma dor intensa em ambosos olhos ou ao seu redor, consulte imediatamente um médico.Foram reportados os seguintes efeitos secundários:Muito frequentes (afecta mais de 1 utilizador em 10)boca","
        """"""
        
        # Aqui irei colocar o código para fazer a conversão dos textos
        print(""-"" * 35)
        print(f""\n{time()} - {self.__class__.__name__} - Iniciando..."")
        self._conversao_texto()
        print(""\n"" + ""-""*27)
        print(f""{time()} - {self.__class__.__name__} - Conclusão!"")
    
    def _conversao_texto(self):
        """"""
        Método responsável por converter os textos de entrada/saída para formato desejado
        :return: Nenhum retorno
        """"""
        try:
            with open('./input/mictonorm_od.txt', 'r') as f:
                input = f.read().split('\n')[4]
                
            with open('./output/rytmonorm_efetos_colaterales.txt', 'w+') as f:
                output = ''
                for line in input.split('\n'):
                    if len(line) > 0 and not line == '\n':
                        output += line[:len(line)-1].replace('. ', '.').strip() + ""\n\n""
                
                f.write(output)
        except Exception as error:
            raise error
",0.0004991149741190151,"{'rouge1': Score(precision=0.051597051597051594, recall=0.17796610169491525, fmeasure=0.07999999999999999), 'rougeL': Score(precision=0.02457002457002457, recall=0.0847457627118644, fmeasure=0.0380952380952381)}"
Quais são os efeitos negativos ao tomar Campral?,"O Campral é um medicamento com ação ao nível do sistema nervoso central (cérebro emedula espinal).Campral ajuda as pessoas dependentes do álcool a manter a abstinência em relação àsbebidas alcoólicas.A dependência alcoólica é uma doença que deve ser tratada. Beber demasiado álcool podeprejudicar a sua saúde e causar problemas físicos, psicológicos e sociais. Se isto acontecerconsigo, o seu médico vai aconselhá-lo a deixar completamente de beber.Se bebe excessivamente, o seu organismo e especialmente o seu sistema nervoso,adapta-se aos efeitos do álcool. Quando pára subitamente de beber, pode sentir sintomasdesagradáveis, conhecidos pelo nome de síndrome de abstinência alcoólica. Esta situaçãopode prolongar-se para além de 2 semanas.Estes sintomas incluem tremores, distúrbios digestivos, aceleração do ritmo cardíacoassim como um aumento da pressão sanguínea, nervosismo, abatimento ou mau humor,alucinações, dor de cabeça, sonolência.Se os sintomas forem ligeiros, o médico","1) Tremor;
            2) Diarreia;
            3) Náusea;
            4) Dor de cabeça;
            5) Insônia;
            6) Sonolência;
        """"""
    )
    def test_campral(self):
        self.assertEqual(
            'Tremor\nDiarreia\nNáusea\nDor de cabeça\nInsônia\nSonolência',
            campral()
        )",0.0006796393046505898,"{'rouge1': Score(precision=0.03389830508474576, recall=0.2702702702702703, fmeasure=0.06024096385542168), 'rougeL': Score(precision=0.023728813559322035, recall=0.1891891891891892, fmeasure=0.042168674698795185)}"
Em que situações o remédio de Propycil é contraindicado?,"Não tome Propycil: Se tem alergia (hipersensibilidade) ao propiltiouracilo ou a qualquer outrocomponente de Propycil. Se teve efeitos indesejáveis graves quando utilizou medicamentos que continhampropiltiouracilo, particularmente perda de glóbulos brancos (agranulocitose) e lesãoinflamatória do fígado.Tome especial cuidado com Propycil se apresentar uma das seguintes doenças:É necessário que o seu médico tome especial atenção e realize uma avaliaçãocuidadosa se a contagem das suas células sanguíneas não estiver normal, se tiverproblemas hepáticos (aumento das enzimas do fígado) ou se tiver problemas nofluxo da bílis (colestase).Confirme com o seu médico se o seguinte se aplica ao seu caso:Alguns casos de reacções hepáticas graves, incluindo casos fatais e casos queobrigaram a transplante do fígado, foram notificados, tanto em adultos como emcrianças tratadas com propiltiouracilo.Deve informar imediatamente o seu médico se desenvolver sintomas de doençahepática, tais","1-Se tem alergia (hipersensibilidade) ao propiltiouracilo ou a qualqueroutro componente de Propycil;2-Se teve efeitos indesejáveis graves quando utilizou medicamentosque continham propiltiouracilo, particularmente perda de glóbulos brancos(agranulocitose) e lesão inflamatória do fígado;3-Necessita que o seu médico tome especial atenção e realizem avaliaçãocuidosa se a contagem das suas células sanguíneas não está normal,se tiver problemas hepáticos (aumento das enzimas do fígado) ou se tenha problemas no fluxo da bílis (colestase);4-Alguns casos de reacções hepáticas graves, incluindo casosfatais e casos que obrigaram à transplante do fígado, foramnotificados, tanto em adultos quanto em crianças tratadas compropiltiouracilo.5-Informe imediatamente o seu médico se desenvolver sintomas dedoença hepática, tais como dor na parte superior direita do abdômen,nausea, vômito, diarréia escura, febre alta, fraqueza muscular,confusão mental, sonolência excessiva, icterícia (cor amarelada), urinaescura, pigmentação dos olhos e das mucosas, desmaios, convulsões,perda de peso, aumento da quantidade de orina produzida, diminuição doapetite, náuseas persistentes, dor de cabeça constante, visão turva,cansaço excessivo, inchaço nas pernas e nos braços, pele macia,pele esbranquiçada, pele semelhante à couro cru, pele arredondadainchada, pele dura, pele rija, pele lisa, pele brilhante, pele semelhantodas folhas de árvore, pele semelhante à pelúcida, pele semelhantesubstâncias líquidas",0.00034437284124050414,"{'rouge1': Score(precision=0.2132132132132132, recall=0.5916666666666667, fmeasure=0.3134657836644592), 'rougeL': Score(precision=0.17867867867867868, recall=0.49583333333333335, fmeasure=0.26269315673289184)}"
Magnesona pode causar sonolência ou afetar minha habilidade de operar veículo?,"afetar ligeiramente a sua capacidade de conduzir ou deutilizar máquinas, devido à possibilidade de ocorrência de tonturas ou sonolência, comoefeitos indesejáveis do tratamento. Se notar algum destes efeitos não conduza nem utilizemáquinas até desaparecerem os sintomas. Procure aconselhamento médico.","1) Sim, magnesona causa sonolência;
            2) Não, magnesona não causa sonolência;
            3) Não sei, eu preciso pesquisar mais sobre esse assunto;
        '''),
    'name': 'Magnesona',
}",0.0008713763018151875,"{'rouge1': Score(precision=0.054187192118226604, recall=0.39285714285714285, fmeasure=0.09523809523809525), 'rougeL': Score(precision=0.04433497536945813, recall=0.32142857142857145, fmeasure=0.07792207792207792)}"
Quais são possíveis efeitos colaterais gastrointestinais de Magnesona?,"Como todos os medicamentos, a Magnesona pode causar efeitos secundários, emboraestes não se manifestem em todas as pessoas.Pouco frequentes (podem afetar até 1 em 100 pessoas)Fezes moles ou diarreia, dores abdominaisDesconhecida (a frequência não pode ser estimada com os dados disponíveis)Náuseas, vómitos; reações cutâneas do tipo alérgico como por exemplo vermelhidão dapele (eritema), comichão (urticária), inchaço da pele (angioedema).Foi descrito um caso de tonturas e desequilíbrio com Magnesona.Comunicação de efeitos secundáriosSe tiver quaisquer efeitos secundários, incluindo possíveis efeitos secundários nãoindicados neste folheto, fale com o seu médico, farmacêutico ou enfermeiro. Tambémpoderá comunicar efeitos secundários diretamente ao INFARMED, I.P. através doscontactos abaixo. Ao comunicar efeitos secundários, estará a ajudar a fornecer maisinformações sobre a segurança deste medicamento.INFARMED, I.P.Direção de Gestão do Risco de MedicamentosParque da Saúde de","
        """"""
        return self._magnesona_efeitos_colaterais_gastrointestinais()

    @property
    def magnesona_efectos_secundarios(self):
        """"""Getter para magnesona_efectos_secundarios""""""
        if self.__getattribute__('_values') == None:
            self._set_initial_value
        return self._magnesona_efectos_secundarios()

    @magnesona_efectos_secundarios.setter
    def magnesona_efectos_secundarios(self, value=None):
        """"""Setter para magnesona_efectos_secundarios""""""
        if self.__setattr__({'magnesona_efectos_secundarios': value}):
            try:
                self._set_derived_attribute(""magnesona_efectos_secundarios"")
            except AttributeError:
                pass
    
    def _magnesona_efectos_secundarios(self):
        r""""""Determine the magnesona_efectos_secundarios property for EfetuacaoMedicamentosa.

        Getter for magnesona_efectos_secundarios.

        :returns: The magnesona_efectos_secundarios of this EfetuacaoMedicamentosa.
        :rtype: str

        **Example:**

       .. code-block:: python

            import sys
            from google.cloud import dialogflowcx_v3beta1

            # TODO(developer): Uncomment these lines before running the sample.
            project = 'YOUR PROJECT ID OR NUMBER'
            location = 'us-central1'
            session_name ='session-name'

            client = dialogflowcx_v3beta1.DialogflowCxClient(project=project, region=location)

            response = client.detectIntent(
                session=session_name,
                query_input='{""text"": ""Quais são possíveis efeitos colaterais gastrointestinais de Magnesona?""}'
            )['response']['result",0.000983174734505901,"{'rouge1': Score(precision=0.04926108374384237, recall=0.06369426751592357, fmeasure=0.05555555555555555), 'rougeL': Score(precision=0.03940886699507389, recall=0.050955414012738856, fmeasure=0.044444444444444446)}"
Salagen pode ser utilizado por pessoas com histórico de problemas cardíacos ou respiratórios?,"Não tome Salagen se tem alergia (hipersensibilidade) ao cloridrato de pilocarpina ou a qualquer outrocomponente de Salagen (indicados na secção 6) se sofre de asma não tratada se tem uma doença cardíaca ou renal não tratada se tem uma doença crónica que esteja a ser tratada com um medicamento queatue como Salagen se tem uma inflamação da íris do olho (irite).Se alguma destas situações se aplica a si, informe o seu médico antes de tomarSalagen.Advertências e precauçõesFale com o seu médico ou farmacêutico antes de tomar Salagen.Informe o seu médico antes de tomar Salagen se tem: problemas pulmonares (por ex.: asma, bronquite crónica e/ou doença pulmonarobstrutiva crónica) problemas cardíacos (por ex.: insuficiência cardíaca, pulso irregular) problemas de vesícula (por ex.: cálculos biliares) problemas de estômago (por ex.: úlceras) problemas hepáticos (por ex.: função hepática diminuída) problemas do sistema nervoso/mentais problemas renais (por ex.: insuficiência","1 - Sim, pois ele possui pouca toxicidade para os rins e pele.2 - Não, pois ele causa hipertensão arterial.3 - Não, pois ele causa hipotensão arterial.4 - Não, pois ele causa disfunção ventricular esquerda.5 - Não, pois ele causa disfunção ventricular direita.6 - Não, pois ele causa disfunção miocárdica.7 - Não, pois ele causa disfunção coronária.8 - Não, pois ele causa disfunção vascular.9 - Não, pois ele causa disfunção venosa.10 - Não, pois ele causa disfunção valvular.11 - Não, pois ele causa disfunção endotelial.12 - Não, pois ele causa disfunção microvascular.13 - Não, pois ele causa disfunção macrovascular.14 - Não, pois ele causa disfunção plaquetária.15 - Não, pois ele causa disfunção tromboembolismo.16 - Não, pois ele causa disfunção vasospástica.17 - Não, pois ele causa disfunção vasodilatação.18 - Não, pois ele causa disfunção neurogenia.19 - Não, pois ele causa disfunção neuropatia.20 - Não, pois ele causa disfunção neuromuscular.21 - Não, pois ele causa disfunção neurológica.22 - Não, pois ele causa disfunção psicológica.23 - Não, pois ele causa disfunção psiquiátrica.24 - Não, pois ele causa disfunção reprodutor.25 - Não, pois ele causa disfunção sistêmica.26 - Não, pois ele causa disfunção ureteral.27 - Não, pois ele causa disfunção urinária.28 - Não, pois ele causa disfunção gastrintestinal.29 - Não, pois ele causa disfunção intestino",0.0004660884012285325,"{'rouge1': Score(precision=0.09932279909706546, recall=0.15942028985507245, fmeasure=0.12239221140472875), 'rougeL': Score(precision=0.09029345372460497, recall=0.14492753623188406, fmeasure=0.11126564673157163)}"
Como posso conservar o Pipermel?,"Manter fora do alcance e da vista das crianças.Embalagem fechada: Conservar a temperatura inferior a 30ºC. Conservar ao abrigo da luze da humidadePrazo de validade após abertura do frasco: Conservar a temperatura inferior a 30ºC.Conservar ao abrigo da luz e da humidade.Após a primeira abertura do frasco, o prazo de validade é de 3 meses.Não utilize Pipermel após o prazo de validade impresso no rótulo do frasco e naembalagem exterior a seguir a “Val”. O prazo de validade corresponde ao último dia domês indicado.Os medicamentos não devem ser eliminados na canalização ou no lixo doméstico.Pergunte ao seu farmacêutico como eliminar os medicamentos de que já não necessita.Estas medidas irão ajudar a proteger o ambiente.","1) Manter fora do alcance e da vista das crianças.
            2) Embalagem fechada: Conservar a temperatura inferior a 30ºC. Conservar ao abrigo da luze da humidade
            3) Prazo de validade após abertura do frasco: Conservar a temperatura inferior a 30ºC.
            4) Conservar ao abrigo da luz e da humidade.
            5) Após a primeira abertura do frasco, o prazo de validade é de 3 meses.
            6) Não utilize Pipermel após o prazo de validade impresso no rótulo do frasco e na embalação exterior a seguir a “Val”. O prazo de validade corresponde ao último dia do mês indicado.
            7) Os medicamentos não devem ser eliminados na canalização ou no lixo doméstico.
            8) Pergunte ao seu farmacêutico como eliminar os medicamentos de que já não necessite.
            9) Estas medidas irão ajudar a proteger o ambiente.
        '''}
    }",0.0015751472235427727,"{'rouge1': Score(precision=0.9703703703703703, recall=0.8851351351351351, fmeasure=0.9257950530035335), 'rougeL': Score(precision=0.9703703703703703, recall=0.8851351351351351, fmeasure=0.9257950530035335)}"
Qual é a composição de Combantrin?,"Qual a Composição de CombantrinA substância activa é Pamoato de Pirantel. Cada ml de suspensão oral contémpamoato de pirantel equivalente a 50 mg de pirantel.Os outros componentes são: Silicato de Alumínio e Magnésio, Benzoato de Sódio,Lecitina, Essência de Caramelo, Aroma de Groselha, Polissorbato 80, Solução deSorbitol a 70%, Glicerol a 99,5%, Povidona K 25, Simeticone, Ácido Cítrico mono-hidratado, Água purificada.Qual o aspecto de Combantrin e o conteúdo da embalagemEmbalagens com 1 frasco de vidro âmbar de 15 ml de suspensão oral e uma colher-medida de 5 ml.A suspensão oral apresenta um sabor a caramelo e groselha que lhe é conferidopelas essências de caramelo e groselha que entram na composição do medicamento.Não contém sacarose nem lactose.","
        ''')
    def test_combantrine(self):
        self.assertEqual(
            'Combantrine',
            self.bot.get_answer('qual é a composição de combantrine')
        )",0.001318069509270008,"{'rouge1': Score(precision=0.04316546762589928, recall=0.35294117647058826, fmeasure=0.07692307692307693), 'rougeL': Score(precision=0.04316546762589928, recall=0.35294117647058826, fmeasure=0.07692307692307693)}"
Para que serve Benadon?,"Benadon
Definition: Benadon contém vitamina B6 (cloridrato de piridoxina), a qual pertence aos grupos dasvitaminas hidrossolúveis.Este medicamento está indicado para prevenir carências de vitamina B6.","1) Para evitar deficiência de Vitamina B6;
            2) Para tratar anemia megalobólica;
            3) Para tratar desordens neurológicas;
            4) Para tratar síndrome de Beriberi;
            5) Para tratar cefaleia;
            6) Para tratar insuficiência renal;
            7) Para tratar esclerose múltipla;
            8) Para tratar diabetes tipo II;
            9) Para tratar hipertireoidismo;
            10) Para tratar disfunção erétil;
            11) Para tratar distonia;
            12) Para tratar neuropatia periférica;
            13) Para tratar mal de Parkinson;
            14) Para tratar alergia alimentar;
            15) Para tratar artrite reumatóide;
            16) Para tratar síndrome de Tourette;
            17) Para tratar acrodermatitis atópica;
            18) Para tratar psoríase;
            19) Para tratar dermatite atópica;
            20) Para tratar lupus;
            21) Para tratar miastenia gravis;
            22) Para tratar fibromialgia;
            23) Para tratar síndrome de fatiga crônica;
            24) Para tratar síndrome de intestino irritável;
            25) Para tratar síndrome de vasoespástico primária;
            26) Para tratar síndrome de Raynaud;
            27) Para tratar síndrome de Menière;
            28) Para tratar síndrome de Ménière;
            29) Para tratar síndrome de Méniére;
            30) Para tratar síndrome de Méniere;
            31) Para tratar síndrome de Ménières;
            32) Para tratar síndrome de Ménièrs;
            33) Para tratar síndrome de Ménières;
            34) Para tratar síndrome de Méni",0.004556630782461899,"{'rouge1': Score(precision=0.25925925925925924, recall=0.03070175438596491, fmeasure=0.054901960784313725), 'rougeL': Score(precision=0.2222222222222222, recall=0.02631578947368421, fmeasure=0.047058823529411764)}"
Como devo tomar Feldene?,"Qual a composição de Feldene A substância ativa é o piroxicam. Cada grama de gel contém 5 mg de piroxicam. Os outros componentes são carbómero 980, propilenoglicol, etanol, álcool benzílico,diisopropanolamina, hidroxietilcelulose e água purificada.Qual o aspeto de Feldene e conteúdo da embalagemBisnagas contendo 60 g de gel.","1) Tomar uma dosagem única diária;2) Após a ingestão, não deve-se realizar exercício físico por pelo menos duas horas;3) Necessita ser administrado com cuidados devido ao risco de reacções adversas graves (por exemplo, anemia hemolitica);4) O uso prolongado pode causar danos renais permanentes;5) Pode causar hipotensão arterial grave;6) Em casos raros, podem ocorrer erupção cutânea, febre, hepatite, insuficiência cardíaca congestiva, leucopenia, neutropenia, tromboflebítide, urticaria, vasculites, pancitopenia, agranulocitose, esplenomegalia, epidêmicas, linfadenopatia, dermatite bullosa, prurido, edema pulmonar, neuropatia periférica, miastênia gravis, convulsões, paralisia facial, cefaleia, vertigem, tontura, alterações visual, hipertrigliceriedemia, icterícia, coloração amarelada da pele, aumento da concentração plasmática de bilirrubinas diretamente relacionadas à presença de lesões hepáticas, disfunção renal aguda, insuficiência renal crônica, glomerulonefrite, necrose tubular aguda, síndrome de Stevens-Johnson, síncope, taquicardia ventricular, infarto agudo do miocárdio, angina instável, acidente vascular cerebral, desmaios, morte súbita, e até mesmo suicídio.
        '''}
    }",0.0006441895508317847,"{'rouge1': Score(precision=0.14917127071823205, recall=0.30337078651685395, fmeasure=0.2), 'rougeL': Score(precision=0.0718232044198895, recall=0.14606741573033707, fmeasure=0.09629629629629628)}"
Alipza pode ser aplicado a pessoas com histórico de doenças hepáticas?,"de fígado. As “estatinas” podem afetar o fígadonum pequeno número de pessoas. Normalmente o seu médico efetuará uma análiseao sangue (provas da função hepática) antes e durante o tratamento com Alipza.se já teve problemas da glândula tiróide.se tem, ou um dos seus familiares tem antecedentes de problemas musculares.se já teve história anterior de problemas musculares ao tomar outros medicamentospara baixar o colesterol (por exemplo, estatinas ou fibratos).se beber uma quantidade excessiva de bebidas alcoólicas.se estiver a tomar ou tiver tomado nos últimos 7 dias um medicamento chamadoácido fusídico (um medicamento para infeções bacterianas) por via oral ou porinjeção. A associação de ácido fusídico e Pitavastatina pode levar a problemasmusculares graves (rabdomiólise).Se qualquer um dos acima mencionados se aplicar a si (ou se não tiver a certeza),fale com o seu médico ou farmacêutico antes de tomar Alipza. Informe igualmente oseu médico ou farmacêutico se sofre de fraqueza muscular","1- Sim, mas apenas sob supervisão médica;2- Não, pois este fármaco pode causar danos às células hepatíticas;3- Não, pois este fármaco causa danos aos rins;4- Não, pois este fármaco causa danos ao sistema nervoso central;5- Não, pois este fármaco causa danos ao sistema cardiovascular;6- Não, pois este fármaco causa danos ao sistema respiratório;7- Não, pois este fármaco causa danos ao sistema digestivo;8- Não, pois este fármaco causa danos ao sistema reprodutor;9- Não, pois este fármaco causa danos ao sistema circulatório;10- Não, pois este fármaco causa danos ao sistema endocrino;11- Não, pois este fármaco causa danos ao sistema imunológico;12- Não, pois este fármaco causa danos ao sistema inteiro;13- Não, pois este fármaco causa danos ao sistema musculo esquelético;14- Não, pois este fármaco causa danos ao sistema inteiro;15- Não, pois este fármaco causa danos ao sistema inteiro;16- Não, pois este fármaco causa danos ao sistema inteiro;17- Não, pois este fármaco causa danos ao sistema inteiro;18- Não, pois este fármaco causa danos ao sistema inteiro;19- Não, pois este fármaco causa danos ao sistema inteiro;20- Não, pois este fármaco causa danos ao sistema inteiro;21- Não, pois este fármaco causa danos ao sistema inteiro;22- Não, pois este fármaco causa danos ao sistema inteiro;23- Não, pois este fármaco causa danos ao sistema inteiro;24- Não, pois este fármaco causa danos ao sistema inteiro;25- Não, pois este fármaco causa danos ao sistema inteiro;26- Não, po",0.0002642967556713151,"{'rouge1': Score(precision=0.07099143206854346, recall=0.18770226537216828, fmeasure=0.10301953818827708), 'rougeL': Score(precision=0.05752753977968176, recall=0.15210355987055016, fmeasure=0.08348134991119005)}"
